movie_title,movie_id,metascore,userscore,runtime,whole_cast_meta,principle_cast_meta,supporting_cast_meta,director_meta,writer_meta,producer_meta,principle_cast_user,supporting_cast_user,writers_user,whole_cast_user,director_user,producer_user,rls_season,rls_time_of_month,mpaa,genre,language,production_companies
The Queen,15503,91,6.7,103.0,59.1924242424242424,66.5606060606060606,57.3753968253968254,73.1666666666666667,58.5000000000000000,61.3669191919191919,7.413333333333332,7.194584500466854,7.949999999999999,7.204444444444444,7.925000000000001,7.7425,Fall,End,PG13,"Biography,                                          Drama","English, German, French",Canal+
Saving Private Ryan,15509,91,8.9,169.0,64.5358851674641148,60.9808966861598441,68.8074074074074074,70.4791666666666667,72.7500000000000000,53.8438375350140056,7.5562499999999995,8.004074074074074,8.083333333333332,7.814810606060607,7.8062499999999995,7.0241815476190474,Summer,End,R,"Action,                                          Drama,                                          War","English, German, French, Czech",Paramount Pictures
The Sweet Hereafter,15510,91,8.1,112.0,61.1644230769230769,63.5357142857142857,57.9867724867724868,71.0000000000000000,71.0000000000000000,67.0000000000000000,7.671428571428571,7.055555555555555,8.5,7.610119047619049,8.5,7.516666666666667,Fall,End,R,Drama,English,"Movie Network, The (TMN)"
Secrets & Lies,15511,91,8.2,136.0,70.7000000000000000,70.0000000000000000,71.6250000000000000,81.7500000000000000,81.7500000000000000,85.3333333333333333,7.3,7.566666666666666,7.8,7.5,7.8,7.8,Fall,End,R,"Drama,                                          Comedy",English,CiBy 2000
The Right Stuff,15512,91,8.5,193.0,64.2916666666666667,59.2727272727272727,75.7142857142857143,69.5000000000000000,72.6666666666666667,64.9090909090909091,7.1499999999999995,8.542857142857143,8.7,7.913333333333332,7.0,7.466666666666666,Fall,End,PG,"Adventure,                                          Biography,                                          Drama,                                          History","English, Russian","Ladd Company, The"
E.T. The Extra-Terrestrial,15513,91,8.3,115.0,55.3333333333333333,54.6666666666666667,58.0000000000000000,74.0000000000000000,84.2500000000000000,70.3333333333333333,6.666666666666667,7.7,8.325,6.925000000000001,7.825,8.25,Spring,Middle,PG,"Adventure,                                          Sci-Fi,                                          Drama,                                          Fantasy,                                          Family",English,Universal Pictures
The Man Who Would Be King,15515,91,6.8,129.0,69.2386363636363636,71.2250000000000000,68.7500000000000000,79.5000000000000000,74.0833333333333333,69.6666666666666667,8.041071428571428,6.125,8.05,7.347916666666667,6.7,7.85,Fall,Middle,PG,Adventure,English,Columbia Pictures
Cold War,15529,90,7.9,89.0,66.1417748917748918,63.0833333333333333,66.8151515151515152,72.0000000000000000,73.3500000000000000,67.8167613636363636,6.540000000000001,7.152500000000001,6.355,7.013666666666666,6.2,7.132305194805194,Fall,End,R,"Drama,                                          Romance,                                          Music","German, French, Russian, Italian, Polish, Croatian",Eurimages
Burning,15530,90,7.8,148.0,82.0000000000000000,70.6666666666666667,81.6250000000000000,83.0000000000000000,83.7777777777777778,87.0000000000000000,7.266666666666667,7.7875,8.055555555555555,7.770833333333334,8.05,7.9,Fall,End,NR,"Drama,                                          Mystery","English, Korean",NHK
Minding the Gap,15531,90,8.2,93.0,52.0000000000000000,58.2500000000000000,46.7500000000000000,79.7142857142857143,76.3333333333333333,76.9439393939393939,8.3,6.775,7.8500000000000005,7.1000000000000005,7.625,7.272666666666666,Summer,Middle,NR,Documentary,English,ITVS
The Tale,15532,90,7.2,114.0,51.5163815946777621,53.0944490856771558,51.5204770697297871,67.2500000000000000,67.5000000000000000,62.5353845445674283,6.598379629629629,6.329383019004876,6.477777777777778,6.30809484145082,6.175000000000001,6.543239195745775,Spring,End,R,"Drama,                                          Mystery,                                          Thriller",English,Medienboard Berlin-Brandenburg
Phantom Thread,15533,90,7.7,130.0,76.6279906497011760,86.9727272727272727,60.2569841269841270,82.5714285714285714,82.5714285714285714,69.8517857142857143,7.081623376623375,6.949131313131312,6.671428571428572,7.053608193277309,6.671428571428572,6.715074404761905,Winter,End,R,"Drama,                                          Romance,                                          Crime","English, French",Focus Features
Paterson,15535,90,7.9,118.0,58.1224847374847375,62.8958333333333333,56.4701923076923077,69.3333333333333333,70.3636363636363636,60.2940476190476190,6.8549999999999995,6.709168331668332,7.260000000000001,6.801998299319727,7.26,6.768690476190476,Winter,End,R,"Drama,                                          Comedy,                                          Romance","English, Italian",Le Pacte
Paths of the Soul,15537,90,5.3,115.0,77.8333333333333334,86.0000000000000000,75.7500000000000000,67.5000000000000000,67.5000000000000000,81.0000000000000000,7.8,7.975,6.5,7.966666666666667,6.5,7.1,Spring,Middle,NR,Drama,Tibetan,He Li Chen Guang International Culture Media Co.
Mad Max: Fury Road,15538,90,8.6,120.0,57.3220391022021457,62.5079545454545455,54.0119666048237477,64.1250000000000000,64.9375000000000000,58.3375541125541126,6.6125977517106564,6.649908781694495,7.0687500000000005,6.508620785863752,7.3597222222222225,6.920000000000001,Spring,Middle,R,"Action,                                          Adventure,                                          Sci-Fi,                                          Thriller","English, Russian",Village Roadshow Pictures
Big Men,15541,90,7.4,99.0,58.5842372134038801,52.8940789473684211,59.9080246913580247,71.0000000000000000,71.0000000000000000,68.6375000000000000,6.382415540540539,7.212376543209875,7.7,7.040568783068784,7.7,7.4662500000000005,Winter,Middle,NR,Documentary,English,Boynton Films Production
Her,15542,90,8.6,126.0,54.5657805245566156,60.1993498452012384,54.3081232492997199,81.3333333333333333,57.5625000000000000,58.7520517676767677,7.028772617819058,6.677100548552755,6.34375,6.770948025988348,7.833333333333333,6.663604797979798,Fall,Middle,R,"Sci-Fi,                                          Drama,                                          Comedy,                                          Romance",English,Annapurna Pictures
American Hustle,15543,90,7.3,138.0,57.8294803510320752,63.7821659204992538,54.7153998778998779,58.5000000000000000,54.1111111111111111,60.5844696969696970,6.885162078139479,6.725329472115186,7.259999999999999,6.768621428670689,7.877777777777777,7.235791182501709,Fall,Middle,R,"Drama,                                          History,                                          Thriller,                                          Crime","English, Arabic",Columbia Pictures
It's Such a Beautiful Day,15544,90,8.9,62.0,60.0995812759510717,66.3466033789656671,52.2649215367965368,50.7500000000000000,37.3333333333333333,62.6166666666666667,6.861921232462506,6.863318903318903,7.7,6.9062634937854925,7.8999999999999995,7.482142857142857,Fall,Beginning,NR,"Sci-Fi,                                          Drama,                                          Fantasy,                                          Comedy,                                          Animation",English,Bitter Films
This Is Not a Film,15545,90,6.3,75.0,62.4490537091343543,65.4149521221532091,57.1526014109347443,61.7222222222222222,62.4166666666666667,64.5333333333333334,6.99732712215321,6.979982363315696,7.65,7.042756132756133,7.788888888888889,7.498809523809523,Winter,Beginning,NR,Documentary,Persian,Jafar Panahi Film Productions
My Perestroika,15546,90,7.3,88.0,56.7544087974172720,61.5129870129870130,52.5292658730158730,61.7222222222222222,61.1666666666666667,65.5266666666666667,6.836349206349206,7.075644841269841,7.800000000000001,6.992572626534891,7.788888888888889,7.4590476190476185,Spring,End,NR,"Biography,                                          History,                                          Family,                                          Documentary,                                          News",Russian,Bungalow Town Productions
Winter's Bone,15547,90,7.3,100.0,56.2361111111111111,42.0000000000000000,57.3194444444444445,76.0000000000000000,72.5000000000000000,73.5555555555555556,6.1,6.411944444444445,6.6,6.348611111111111,6.2,6.166666666666667,Spring,Middle,R,"Drama,                                          Thriller",English,Anonymous Content
A Prophet,15548,90,8.5,155.0,73.2500000000000000,77.5000000000000000,73.8333333333333333,79.3333333333333333,67.8333333333333333,71.0000000000000000,7.9,7.7,7.083333333333334,7.633333333333334,7.45,7.9,Winter,End,R,"Drama,                                          Crime","French, Arabic, Corsican",Canal+
Persepolis,15549,90,8.7,96.0,64.2804879926108374,62.1376543209876543,63.1082251082251082,62.7500000000000000,63.0000000000000000,62.8717948717948718,6.84810606060606,6.643333333333332,7.050000000000001,6.827306547619048,7.074999999999999,7.292342342342343,Winter,End,PG13,"Biography,                                          Drama,                                          War,                                          Animation","English, German, French, Persian",Sony Pictures Classics
The Incredibles,15551,90,8.8,115.0,62.5375180375180375,49.3942857142857143,66.7139455782312925,85.8333333333333334,79.8333333333333333,68.8888888888888889,6.638111111111111,7.758707482993197,8.625,7.660340136054422,8.666666666666668,7.688888888888889,Fall,Beginning,PG,"Action,                                          Adventure,                                          Animation,                                          Family","English, French, Spanish",Walt Disney Pictures
Before Sunset,15552,90,8.6,80.0,67.4478021978021978,63.7115384615384615,70.2000000000000000,53.1875000000000000,75.7500000000000000,70.7878787878787879,7.652777777777779,7.226666666666667,8.441666666666666,7.277380952380952,7.331250000000001,7.826666666666665,Summer,Beginning,R,"Drama,                                          Romance","English, French",Castle Rock Entertainment
Finding Nemo,15554,90,8.7,100.0,58.6430505392043854,65.3603729603729604,59.3263736263736264,78.6416666666666667,77.2171428571428571,83.2500000000000000,7.748541666666667,7.330683760683761,8.05857142857143,7.406543130072541,8.245833333333334,8.774999999999999,Spring,End,G,"Adventure,                                          Comedy,                                          Animation,                                          Family",English,Walt Disney Pictures
Bloody Sunday,15556,90,8.5,107.0,64.6250000000000000,70.0000000000000000,63.8125000000000000,66.6666666666666667,81.7500000000000000,62.2976190476190476,7.4,7.1499999999999995,8.0,7.125,8.0,7.530000000000001,Fall,Beginning,R,"Drama,                                          History,                                          War",English,Bórd Scannán na hÉireann
Gosford Park,15557,90,7.3,137.0,69.9852819055944056,60.0476190476190476,70.2553685897435897,69.9411764705882353,71.8000000000000000,62.2083333333333333,6.810714285714285,7.248553113553113,6.866666666666666,7.1890600198412695,7.308333333333334,6.945833333333334,Winter,End,R,"Drama,                                          Mystery,                                          Comedy",English,USA Films
